Year,Home_Team,Away_Team,elo_H,elo_A
2019,NYJ,BUF,1384.96644235941,1448.42368150679
2019,MIA,BAL,1415.17876187059,1570.53924891259
2019,MIN,ATL,1538.42395425995,1520.31582461035
2019,CLE,TEN,1455.88640137805,1518.90720352913
2019,PHI,WAS,1581.51355925233,1441.02179176339
2019,CAR,LAR,1519.37877240763,1598.01566621671
2019,JAX,KC,1455.24907275187,1602.07742712331
2019,SEA,CIN,1565.41164859357,1428.5335151433
2019,LAC,IND,1585.75191800581,1561.07456529967
2019,DAL,NYG,1546.63760540507,1442.7255357616
2019,TB,SF,1444.77266859125,1422.63182461207
2019,ARI,DET,1383.74042223536,1490.51940926969
2019,NE,PIT,1640.85648810958,1572.19321967273
2019,NO,HOU,1610.93660317005,1515.38853097227
2019,OAK,DEN,1405.44061778861,1449.16419458668
2019,CAR,TB,1506.14172298054,1409.64771139295
2019,BAL,ARI,1598.55771020712,1385.56534920517
2019,WAS,DAL,1433.33531739672,1561.64531234901
2019,TEN,IND,1553.47379093182,1547.09912301326
2019,CIN,SF,1425.50782652535,1457.75678181037
2019,PIT,SEA,1551.69443581324,1568.43733721152
2019,GB,MIN,1489.80727052204,1559.31605609263
2019,DET,LAC,1488.69448229988,1599.72736029222
2019,HOU,JAX,1509.57066983197,1435.17777134696
2019,NYG,BUF,1427.71782881766,1455.39081751318
2019,MIA,NE,1387.16030057606,1661.35527196907
2019,OAK,KC,1425.87140811396,1622.14872852822
2019,DEN,CHI,1428.73340426133,1554.22203086172
2019,LAR,NO,1611.2527156438,1616.75446431035
2019,ATL,PHI,1499.42372277767,1589.200033619
2019,NYJ,CLE,1377.99930635302,1421.31981397536
2019,JAX,TEN,1431.14271155562,1539.81897663855
2019,BUF,CIN,1485.88701536035,1389.76159956327
2019,DAL,MIA,1580.75267121279,1371.21444164375
2019,MIN,OAK,1541.12867786265,1408.11137665204
2019,IND,ATL,1560.75393730653,1516.86025143112
2019,GB,DEN,1507.99464875202,1419.88418247957
2019,KC,BAL,1639.90875999014,1604.36062171603
2019,PHI,DET,1571.76350496555,1504.71879316841
2019,NE,NYJ,1677.30113090138,1345.33491936636
2019,TB,NYG,1439.76273979713,1397.22163097049
2019,ARI,CAR,1379.76243769626,1476.02669457636
2019,SF,PIT,1493.50300877245,1538.91174286514
2019,SEA,NO,1581.22003015962,1592.94754840432
2019,LAC,HOU,1583.70304942369,1513.60572962331
2019,CLE,LAR,1453.98420096202,1635.05963154983
2019,WAS,CHI,1414.22795853294,1563.07125264348
2019,GB,PHI,1521.60374910091,1551.66540903822
2019,ATL,TEN,1507.66070428972,1509.52681443155
2019,NYG,WAS,1406.69571365219,1393.39712158012
2019,BUF,NE,1494.38768499845,1681.73479150744
2019,IND,OAK,1569.95348444793,1394.57354231565
2019,HOU,CAR,1543.96594000943,1502.45309073862
2019,MIA,LAC,1361.32285598972,1553.34283903757
2019,BAL,CLE,1592.05091995311,1440.59597920863
2019,DET,KC,1524.81688909574,1652.21846175305
2019,LAR,TB,1648.44785330322,1430.28865711543
2019,ARI,SEA,1353.336041534,1558.24406118126
2019,CHI,MIN,1583.9020895963,1554.66651219904
2019,DEN,JAX,1406.27508213068,1461.43487376262
2019,NO,DAL,1615.92351738268,1590.64425686682
2019,PIT,CIN,1523.85799156991,1381.26092992517
2019,SEA,LAR,1575.03182989028,1595.23137298171
2019,HOU,ATL,1517.43701337764,1474.76884936333
2019,NYG,MIN,1429.92882891046,1537.76063470542
2019,TEN,BUF,1542.41866935794,1482.18948042011
2019,OAK,CHI,1431.90674506192,1600.80796708992
2019,PIT,BAL,1537.52700615854,1544.28714838912
2019,PHI,NYJ,1574.91310166869,1340.9012587603
2019,WAS,NE,1370.16400632185,1693.93299608578
2019,NO,TB,1623.79452050997,1483.50513743694
2019,CIN,ARI,1367.59191533654,1336.54827282498
2019,CAR,JAX,1528.98201737041,1472.78282416701
2019,LAC,DEN,1572.04826731323,1394.92713172629
2019,DAL,GB,1582.77325373953,1498.35605647044
2019,KC,IND,1665.08784610098,1532.62028170166
2019,SF,CLE,1508.55676006768,1488.35975077262
2019,NE,NYG,1704.7841910382,1404.58939462703
2019,TB,CAR,1474.57582588342,1542.08145781245
2019,KC,HOU,1632.71839430792,1538.05475015541
2019,BAL,CIN,1560.89195622049,1349.18803485451
2019,CLE,SEA,1463.73592601604,1580.95384161463
2019,JAX,NO,1459.68338372497,1632.72383206349
2019,MIN,PHI,1563.10006898885,1583.61598116315
2019,MIA,WAS,1342.61742771406,1359.31281136943
2019,ARI,ATL,1354.95215330701,1454.15111258556
2019,LAR,SF,1589.30936125736,1533.18058482426
2019,DEN,TEN,1432.36836938837,1512.74882017963
2019,NYJ,DAL,1332.19837926584,1546.61845055939
2019,LAC,PIT,1534.60702965115,1520.92219832717
2019,GB,DET,1534.51085965058,1511.94750474781
2019,DEN,KC,1462.16219715101,1600.66178722108
2019,WAS,SF,1367.37892158696,1570.46944845233
2019,DET,MIN,1506.92671925949,1588.2857424397
2019,IND,HOU,1564.98973349472,1570.11135724225
2019,NYG,ARI,1398.81659640797,1362.68390219579
2019,CIN,JAX,1343.34618655916,1445.83473713159
2019,GB,OAK,1539.5316451389,1453.69677700177
2019,ATL,LAR,1446.41936369678,1552.02049762929
2019,BUF,MIA,1511.85932959842,1334.55131749653
2019,TEN,LAC,1482.95499241699,1508.23906169051
2019,CHI,NO,1579.01793515007,1646.57247865687
2019,SEA,BAL,1594.32987659432,1566.73380451584
2019,DAL,PHI,1530.05377295819,1558.4303077123
2019,NYJ,NE,1348.76305686704,1710.55698925726
2019,MIN,WAS,1612.54800768542,1353.89775044928
2019,CHI,LAC,1554.38017807527,1496.1717939802
2019,LAR,CIN,1580.93260134316,1322.30316394391
2019,BUF,PHI,1520.4404083405,1529.09614090863
2019,TEN,TB,1495.0222601273,1455.09282598453
2019,ATL,SEA,1417.50725998291,1558.69853950601
2019,JAX,NYJ,1466.87775974684,1339.23267383576
2019,DET,NYG,1482.66445401377,1372.64491216874
2019,NO,ARI,1671.21023573167,1388.85558643502
2019,IND,DEN,1581.77847898618,1437.50684571658
2019,SF,CAR,1583.95061959001,1561.56445771134
2019,HOU,OAK,1553.32261175079,1437.4054265576
2019,NE,CLE,1720.08737228854,1450.35989103635
2019,KC,GB,1625.31713865551,1555.82299558307
2019,PIT,MIA,1547.29016628781,1325.97023875445
2019,ARI,SF,1382.39704596737,1610.5064238178
2019,JAX,HOU,1479.23149163593,1560.0059083883
2019,PIT,IND,1554.82586441449,1586.40610460413
2019,BUF,WAS,1485.36405116043,1348.28115389261
2019,KC,MIN,1594.99899269535,1618.16460424209
2019,PHI,CHI,1564.1724980887,1544.53753363763
2019,MIA,NYJ,1318.43454062777,1326.87894194667
2019,CAR,TEN,1535.00865348355,1505.88064622587
2019,SEA,TB,1574.45872778087,1444.23443988596
2019,OAK,DET,1430.72212992009,1491.54299004694
2019,LAC,GB,1506.01443841784,1586.14114154323
2019,DEN,CLE,1432.87922009863,1444.38508413649
2019,BAL,NE,1602.36514160415,1726.0621791884
2019,NYG,DAL,1363.76637613557,1559.38793976186
2019,OAK,LAC,1451.22747897295,1535.14700631517
2019,NYJ,NYG,1308.91390992458,1345.64541839974
2019,TB,ARI,1435.46566424899,1375.14083774753
2019,CHI,DET,1528.43380504916,1471.03764099408
2019,TEN,KC,1488.96735503762,1606.97303888513
2019,CLE,BUF,1429.56499755453,1497.45491182391
2019,NO,ATL,1677.66877619932,1401.74707170805
2019,CIN,BAL,1313.38084196567,1637.03092491053
2019,IND,MIA,1576.62211415504,1336.39957264986
2019,GB,CAR,1557.0085736459,1551.9219446718
2019,PIT,LAR,1564.60985486358,1589.8549233214
2019,DAL,MIN,1577.50889749769,1606.19055805231
2019,SF,SEA,1617.76263203764,1583.22750341784
2019,CLE,PIT,1443.56163422515,1580.20435054384
2019,DET,DAL,1458.00511493845,1559.43994416749
2019,BAL,HOU,1648.92670802252,1583.65970771662
2019,IND,JAX,1544.7483685157,1455.57769230761
2019,CAR,ATL,1534.86625498031,1461.72770123654
2019,TB,NO,1444.04545569706,1617.68814667083
2019,MIA,BUF,1368.2733182892,1483.45827515329
2019,MIN,DEN,1624.25951138251,1447.69930668059
2019,WAS,NYJ,1336.19029322913,1327.77775998688
2019,SF,ARI,1599.19322127463,1366.56104629946
2019,PHI,NE,1580.27622667717,1691.39639588202
2019,OAK,CIN,1462.9117402373,1301.48505885368
2019,LAR,CHI,1574.26042764114,1541.46633110479
2019,LAC,KC,1523.46274505082,1590.61731936741
2019,HOU,IND,1562.12055818449,1561.34297692363
2019,PHI,SEA,1562.59668477878,1601.79691418085
2019,CLE,MIA,1477.24533533659,1344.06792908211
2019,WAS,DET,1300.0630241212,1438.64920098689
2019,CHI,NYG,1524.80469725719,1326.78156833744
2019,BUF,DEN,1507.66366436038,1441.91812760513
2019,CIN,PIT,1293.43101031742,1546.5206494324
2019,NO,CAR,1636.88901139018,1486.41074675456
2019,NYJ,OAK,1363.90502909481,1470.96578877356
2019,ATL,TB,1510.1832094623,1424.84459097771
2019,TEN,JAX,1505.32307455534,1438.98308389968
2019,NE,DAL,1709.07593778041,1578.79585811905
2019,SF,GB,1605.64520401337,1574.06426333739
2019,LAR,BAL,1590.92206148874,1670.46585755465
2019,DET,CHI,1421.31339017093,1530.57691527174
2019,DAL,BUF,1571.5452402293,1525.13789646837
2019,ATL,NO,1470.31163242233,1642.55486369059
2019,NYG,GB,1321.00935032289,1550.31345077796
2019,CIN,NYJ,1284.36058993638,1403.49454476315
2019,IND,TEN,1550.40085165208,1524.23034736643
2019,JAX,TB,1420.07581108859,1464.71616801768
2019,PIT,CLE,1555.59106981344,1490.08789022267
2019,BAL,SF,1705.57924519318,1629.3960165728
2019,CAR,WAS,1480.74489445415,1317.39883493716
2019,MIA,PHI,1331.22537419603,1538.71576723971
2019,ARI,LAR,1360.10906356072,1555.80867385021
2019,KC,OAK,1606.943421992,1431.37627310522
2019,DEN,LAC,1424.44389549714,1507.13664242623
2019,HOU,NE,1573.06268345604,1716.32655567016
2019,SEA,MIN,1625.67783171992,1630.04069045797
2019,CHI,DAL,1544.354676131,1537.25397739718
2019,ATL,CAR,1455.62978020505,1442.0934597148
2019,CLE,CIN,1477.50304040896,1317.89698322011
2019,BUF,BAL,1559.42915930049,1713.58592200803
2019,HOU,DEN,1597.70929540402,1439.13029387094
2019,MIN,DET,1613.30047162954,1407.53562931167
2019,NO,SF,1657.23671590787,1621.38933975795
2019,TB,IND,1495.59748809239,1514.90177564254
2019,GB,WAS,1565.64154231217,1356.05026967651
2019,NYJ,MIA,1369.95815147942,1360.1170599904
2019,JAX,LAC,1389.19449101388,1492.45024405243
2019,NE,KC,1691.67994372218,1619.45468044459
2019,ARI,PIT,1339.95963918571,1568.17591962715
2019,OAK,TEN,1418.86501465263,1559.72942337597
2019,LAR,SEA,1575.95809822522,1642.41805054835
2019,PHI,NYG,1509.82408144534,1305.68125878868
2019,BAL,NYJ,1728.55182268931,1375.23952321232
2019,GB,CHI,1571.07983275278,1560.36981599811
2019,KC,DEN,1649.96314414374,1486.37446446151
2019,CAR,SEA,1419.2315119746,1613.94797073783
2019,DET,TB,1399.36563528767,1507.40238227455
2019,WAS,PHI,1350.6119792359,1515.89882977825
2019,NYG,MIA,1299.60651045577,1354.8356882575
2019,TEN,HOU,1583.18675590069,1550.46512481345
2019,CIN,NE,1309.30994614491,1661.17148002303
2019,LAC,MIN,1523.81021124819,1621.47046565354
2019,OAK,JAX,1395.40768212791,1357.83452381812
2019,ARI,CLE,1329.77922907297,1486.09007748416
2019,SF,ATL,1636.15451152584,1478.49172794525
2019,DAL,LAR,1521.23883753007,1604.42817803574
2019,PIT,BUF,1578.35632973989,1544.46325861921
2019,NO,IND,1642.47154413998,1503.09688146038
2019,TB,HOU,1533.98342237668,1568.9485823295
2019,NE,BUF,1669.97282852798,1572.2717371635
2019,SF,LAR,1599.93518652474,1570.70654096997
2019,WAS,NYG,1334.12026400815,1327.02032565761
2019,TEN,NO,1564.70329838464,1656.84353777467
2019,IND,CAR,1488.72488782569,1407.41454271198
2019,NYJ,PIT,1370.95077179863,1550.5478511956
2019,ATL,JAX,1514.71105294635,1379.55996605524
2019,CLE,BAL,1450.57797842262,1732.840574103
2019,MIA,CIN,1327.42187305566,1300.50859763996
2019,LAC,OAK,1493.43701401806,1373.68223989079
2019,DEN,DET,1474.70787980991,1372.78459518554
2019,SEA,ARI,1625.76494000045,1365.29132813451
2019,PHI,DAL,1532.390545006,1554.96047459584
2019,CHI,KC,1543.68536203331,1661.62972879534
2019,MIN,GB,1651.84366288367,1587.76428671758
2019,NE,MIA,1680.87742430832,1337.28842109985
2019,DET,GB,1360.45046134698,1625.76136068786
2019,TB,ATL,1518.71661676158,1526.00055645277
2019,MIN,CHI,1613.84658891339,1517.34450462293
2019,CAR,NO,1387.67384849579,1678.68372320571
2019,KC,LAC,1687.97058620572,1459.68701355604
2019,CIN,CLE,1290.64204959577,1439.09896849877
2019,BUF,NYJ,1561.36714138316,1398.01490922375
2019,DEN,OAK,1487.04201364847,1407.43224035281
2019,JAX,IND,1368.27046254882,1508.46558204188
2019,BAL,PIT,1744.31958402685,1523.48371377048
2019,LAR,ARI,1560.93247572242,1420.39399261721
2019,DAL,WAS,1536.02352247293,1309.88575963761
2019,NYG,PHI,1351.25483002815,1551.32749712891
2019,HOU,TEN,1584.2153879446,1542.8631129536
2019,SEA,SF,1570.66227551775,1609.70925177229
2019,HOU,BUF,1542.09159482626,1524.78724135976
2019,NE,TEN,1649.7868334529,1584.98690607194
2019,NO,MIN,1692.25422318856,1596.84410480098
2019,PHI,SEA,1568.47535527305,1551.17889970902
2019,SF,MIN,1629.19262758102,1626.88991030393
2019,BAL,TEN,1752.7485915294,1614.97708237574
2019,KC,HOU,1694.57209697917,1552.3469500457
2019,GB,SEA,1631.85839935054,1579.31289442705
2019,KC,TEN,1707.52397717462,1662.57936214379
2019,SF,GB,1651.8724977481,1643.32268994627
2019,KC,SF,1723.94156010318,1674.00727853106
2020,KC,HOU,1664.8472507563,1527.93004656683
2020,ATL,SEA,1534.51556573532,1546.89906922088
2020,BAL,CLE,1638.43087450757,1440.53333230626
2020,CAR,OAK,1417.73556567529,1437.32610815023
2020,JAX,IND,1438.50258514562,1482.65477791485
2020,NE,MIA,1581.53110476607,1413.91934130351
2020,BUF,NYJ,1511.35459076021,1458.06320616477
2020,MIN,GB,1571.1400267579,1582.45860610887
2020,WAS,PHI,1368.49082524672,1528.56090703668
2020,DET,CHI,1404.5689484562,1524.56465915689
2020,CIN,LAC,1382.62734642343,1470.39033518839
2020,SF,ARI,1603.78530833319,1442.65026627615
2020,NO,TB,1609.80561179041,1498.62921640758
2020,LAR,DAL,1548.23404595027,1532.11536282697
2020,NYG,PIT,1391.07131458934,1511.70313751195
2020,DEN,TEN,1495.65672785063,1599.10785281015
2020,CLE,CIN,1429.26195559423,1369.80404629252
2020,MIA,BUF,1404.91221674474,1526.64857955406
2020,NYJ,SF,1442.76921737092,1575.58185019549
2020,TEN,JAX,1608.71515334757,1457.86722628058
2020,IND,MIN,1463.29013677989,1543.9203734166
2020,CHI,NYG,1537.80162085984,1371.39693115711
2020,GB,DET,1609.67825945017,1391.33198675325
2020,PHI,LAR,1496.80731899952,1558.53792493455
2020,PIT,DEN,1531.37752094418,1486.04942731321
2020,TB,CAR,1486.38193254475,1399.16628249294
2020,DAL,ATL,1521.81148384269,1503.41479134028
2020,ARI,WAS,1470.85372441385,1400.24441328388
2020,LAC,KC,1483.2136353193,1676.66606788782
2020,HOU,BAL,1516.11122943531,1649.7022512196
2020,SEA,NE,1577.99984361592,1590.53822932484
2020,OAK,NO,1455.89539133258,1622.05289565324
2020,JAX,MIA,1452.2115855479,1393.58529907348
2020,NE,OAK,1575.66053206257,1488.1481201421
2020,PHI,CIN,1467.04162910093,1358.67340590286
2020,BUF,LAR,1537.97549722532,1588.30361483314
2020,PIT,HOU,1543.19651050807,1493.54429844225
2020,ATL,CHI,1498.30941323958,1543.88346110585
2020,MIN,TEN,1513.50110984697,1614.37079408025
2020,NYG,SF,1365.3150909111,1598.64039844194
2020,CLE,WAS,1440.39259598389,1383.833899395
2020,LAC,CAR,1474.74885000624,1384.27535111034
2020,IND,NYJ,1493.70940034952,1419.71066912447
2020,SEA,DAL,1592.87754087819,1526.91686194339
2020,DEN,TB,1474.23043774932,1501.27286392735
2020,ARI,DET,1487.26423830273,1382.36750194219
2020,NO,GB,1589.80016684372,1618.64274426123
2020,BAL,KC,1672.26918221266,1685.13085320088
2020,NYJ,DEN,1399.87669635512,1441.00877789457
2020,TB,LAC,1534.4945237821,1447.37431398868
2020,MIA,SEA,1435.4377157846,1605.43741664957
2020,CIN,JAX,1365.70826840719,1410.35916883678
2020,WAS,BAL,1366.80074044206,1640.39976549606
2020,CAR,ARI,1411.6498871279,1465.42928059732
2020,DET,NO,1404.2024596476,1566.46596531982
2020,HOU,MIN,1480.07519170863,1507.38248072104
2020,DAL,CLE,1514.35698617201,1457.42575493683
2020,LAR,NYG,1575.11370671488,1348.28508158659
2020,CHI,IND,1561.02816616358,1513.54337311887
2020,OAK,BUF,1472.5896927803,1551.16540534358
2020,SF,PHI,1615.67040776645,1460.0067665966
2020,KC,NE,1717.00026991748,1591.21895942437
2020,GB,ATL,1641.97694578513,1481.16470818185
2020,CHI,TB,1530.62637113269,1545.93378393067
2020,WAS,LAR,1355.35655618124,1581.20920197957
2020,BAL,CIN,1651.84394975688,1386.20549114455
2020,PIT,PHI,1556.66561724169,1491.10557763337
2020,HOU,JAX,1455.30411746986,1389.86194609942
2020,KC,OAK,1730.03968436867,1452.72993611537
2020,ATL,CAR,1470.64407733118,1434.73694630625
2020,NYJ,ARI,1375.00164241102,1442.34222141897
2020,SF,MIA,1584.57159672968,1420.61804106515
2020,DAL,NYG,1479.17876130096,1342.1895863219
2020,CLE,IND,1492.60397980788,1543.94516814976
2020,SEA,MIN,1620.25709136902,1532.15355495981
2020,NO,LAC,1580.01645936101,1435.93505384011
2020,TEN,BUF,1620.48942320618,1571.02516200851
2020,MIN,ATL,1528.35727415949,1442.69247392226
2020,PIT,CLE,1570.59750046376,1514.58858392093
2020,NYG,WAS,1336.14143457913,1339.25615107631
2020,TEN,HOU,1641.85441673774,1472.45536019211
2020,NE,DEN,1578.17954497318,1465.88383183867
2020,PHI,BAL,1477.1736944113,1659.1047150535
2020,CAR,CHI,1462.68854971517,1536.44180588429
2020,IND,CIN,1521.96056403671,1378.94472584793
2020,JAX,DET,1372.71070337717,1390.65196560641
2020,MIA,NYJ,1478.65596217852,1344.79365438891
2020,TB,GB,1540.11834917907,1652.4975766358
2020,SF,LAR,1526.53367561631,1597.3096070845
2020,BUF,KC,1549.66016847695,1684.36430620528
2020,DAL,ARI,1485.22691304373,1472.55020944108
2020,PHI,NYG,1470.12603381604,1341.69494641027
2020,HOU,GB,1465.21073891014,1613.4193567642
2020,WAS,DAL,1333.70263924517,1442.64515495388
2020,NO,CAR,1585.86125522092,1442.49824805106
2020,TEN,PIT,1649.09903801971,1592.44766164432
2020,CIN,CLE,1372.12404420204,1492.73842274037
2020,NYJ,BUF,1330.53824400065,1531.76001603915
2020,ATL,DET,1486.39220835644,1424.79050253653
2020,OAK,TB,1498.40531427875,1579.19656905067
2020,LAC,JAX,1430.0902579802,1338.57216644705
2020,DEN,KC,1496.99976405636,1702.26445864308
2020,NE,SF,1547.06361275549,1548.92996436037
2020,ARI,SEA,1515.13196753093,1624.05337216934
2020,LAR,CHI,1574.91331834044,1556.6321075484
2020,CAR,ATL,1436.63309132257,1476.47016287278
2020,MIA,LAR,1492.91137256678,1594.86867316702
2020,BAL,PIT,1666.15237564876,1612.05997559806
2020,CLE,OAK,1504.11351694164,1467.52581197271
2020,KC,NYJ,1721.58806865016,1317.56804504341
2020,GB,MIN,1633.85621251549,1484.65753972531
2020,DET,IND,1434.71254802019,1528.7812456826
2020,BUF,NE,1544.73021499639,1506.5908355436
2020,CIN,TEN,1360.74895000077,1629.48672406597
2020,DEN,LAC,1477.67615404928,1443.02268213143
2020,CHI,NO,1536.67675272182,1591.72641194941
2020,SEA,SF,1608.12929477159,1589.40274157226
2020,PHI,DAL,1473.27629015712,1406.62611366241
2020,NYG,TB,1338.54469006919,1610.07607135671
2020,SF,GB,1571.76429627938,1600.46933732322
2020,TEN,CHI,1587.66125061666,1522.35210276958
2020,JAX,HOU,1325.63974229582,1444.77388315885
2020,KC,CAR,1725.00995511727,1412.79968893975
2020,BUF,SEA,1554.15284556575,1625.76774006447
2020,WAS,NYG,1369.72168053664,1333.85533199942
2020,ATL,DEN,1500.3035652556,1482.45578231663
2020,IND,BAL,1556.32126612261,1643.52259227614
2020,MIN,DET,1518.04441491758,1407.17252758018
2020,LAC,OAK,1438.24305386408,1499.81377495712
2020,DAL,PIT,1390.31836659134,1634.68975897068
2020,ARI,MIA,1531.05604492868,1520.8633093731
2020,TB,NO,1614.76542942648,1606.05106190165
2020,NYJ,NE,1314.1461585763,1497.16820497424
2020,TEN,IND,1600.25670165657,1531.2221596294
2020,GB,JAX,1632.91686400115,1316.57471276122
2020,CLE,HOU,1471.82555395723,1453.83891269345
2020,NYG,PHI,1352.48780288035,1489.58403722819
2020,DET,WAS,1393.80655428201,1351.08920965571
2020,CAR,TB,1410.88000686733,1569.93722344324
2020,OAK,DEN,1517.93646417088,1467.10604989893
2020,ARI,BUF,1513.64370732358,1578.66197646369
2020,MIA,LAC,1538.2756469782,1420.12036465032
2020,LAR,SEA,1566.9167363607,1601.25860916653
2020,NO,SF,1650.87926788489,1539.31676960145
2020,PIT,CIN,1643.39037637379,1402.57442345008
2020,NE,BAL,1506.02024608328,1668.62169876935
2020,CHI,MIN,1509.75665172967,1531.41038821575
2020,SEA,ARI,1582.55501399244,1524.63049912751
2020,NO,ATL,1664.20242986275,1515.6532976733
2020,WAS,CIN,1341.84430835946,1394.08238900312
2020,CAR,DET,1388.45748539805,1403.05145557826
2020,JAX,PIT,1313.82631448519,1651.88241082075
2020,BAL,TEN,1642.68488406001,1558.15980458662
2020,HOU,NE,1443.61142640094,1531.95706079262
2020,CLE,PHI,1482.05304024974,1459.72078297441
2020,LAC,NYJ,1409.63800298662,1305.29411746726
2020,DEN,MIA,1446.10742152511,1548.7580086419
2020,MIN,DAL,1553.72434886032,1381.61774918823
2020,IND,GB,1573.31905669935,1635.66526227718
2020,OAK,KC,1538.9350925447,1726.92963718969
2020,TB,LAR,1592.35974491252,1585.62033153479
2020,DET,HOU,1377.57618469652,1466.03899910247
2020,DAL,WAS,1406.37068576464,1365.64298220359
2020,CIN,NYG,1370.28371515899,1382.35105713413
2020,NYJ,MIA,1295.39556150436,1525.31778882035
2020,BUF,LAC,1567.67518465976,1419.53655894952
2020,NE,ARI,1509.52948809109,1511.6274430756
2020,ATL,OAK,1504.21455451701,1528.87405966342
2020,JAX,CLE,1303.9785688752,1495.04366005076
2020,IND,TEN,1587.05953922326,1587.5066613585
2020,MIN,CAR,1528.97141228391,1413.93275627979
2020,DEN,NO,1469.54764134666,1675.64117301904
2020,LAR,SF,1602.86816542009,1525.99360762359
2020,TB,KC,1575.11191102722,1736.99067007097
2020,GB,CHI,1621.92477975327,1487.4426910851
2020,PHI,SEA,1446.73016317339,1595.55807004435
2020,PIT,BAL,1661.73015643074,1613.33802728813
2020,MIN,JAX,1532.3268046627,1297.20088552531
2020,CHI,DET,1474.93241926682,1351.43326887422
2020,TEN,CLE,1624.03875510107,1501.82134340065
2020,NYJ,OAK,1280.39138715294,1497.28218227971
2020,MIA,CIN,1540.32196317177,1357.32486684834
2020,ATL,NO,1535.80643190072,1695.09701684895
2020,HOU,IND,1492.18191492477,1550.52744548069
2020,SEA,NYG,1609.86600434879,1395.30990544478
2020,ARI,LAR,1500.5636066599,1582.31378756157
2020,LAC,NE,1409.62388676767,1520.59332450679
2020,GB,PHI,1634.43505157155,1432.42222886895
2020,KC,DEN,1746.65946740744,1450.09179751675
2020,PIT,WAS,1673.3977827343,1409.9739634173
2020,SF,BUF,1546.54798548211,1577.58785684161
2020,BAL,DAL,1601.67040098457,1362.03970455093
2020,LAR,NE,1604.96512739564,1553.16284519557
2020,MIA,KC,1549.24156812413,1750.36704273151
2020,CIN,DAL,1348.40526189598,1354.54538367336
2020,CHI,HOU,1448.61810004332,1472.28998855271
2020,JAX,TEN,1293.5196202553,1592.30272683067
2020,NYG,ARI,1429.51857780991,1477.91226682583
2020,CAR,DEN,1410.577363901,1446.38422219268
2020,TB,MIN,1565.44311369075,1536.00806993271
2020,OAK,IND,1504.91621178248,1570.41937185275
2020,SEA,NYJ,1575.65733198366,1272.75735765017
2020,LAC,ATL,1377.05436607889,1523.17682504454
2020,SF,WAS,1519.82005987008,1449.72032822768
2020,PHI,NO,1423.87501780442,1707.72662370513
2020,DET,GB,1377.74758809772,1642.98226263608
2020,BUF,PIT,1604.31578245364,1633.65141792392
2020,CLE,BAL,1533.55737167105,1609.16472186214
2020,OAK,LAC,1476.06095231986,1394.74906259689
2020,DEN,BUF,1466.06495851498,1626.26715132339
2020,GB,CAR,1652.13116163858,1390.8966275787
2020,BAL,JAX,1626.45210347306,1281.97631946658
2020,IND,HOU,1599.27463131537,1442.85772776864
2020,DAL,SF,1392.67926665232,1487.74001886669
2020,WAS,SEA,1481.80036923107,1582.35009213886
2020,TEN,DET,1603.84602761939,1368.59868909522
2020,MIA,NE,1537.75003035418,1533.32279669
2020,MIN,CHI,1517.93911110311,1478.05036082739
2020,ATL,TB,1505.48212852654,1583.51207252035
2020,LAR,NYJ,1624.80517590121,1266.06459749497
2020,ARI,PHI,1509.53909400588,1447.85920530373
2020,NO,KC,1683.74243620582,1761.85858050146
2020,NYG,CLE,1397.89175062986,1516.26999006013
2020,CIN,PIT,1310.27137891702,1611.70004905417
2020,NO,MIN,1670.48164751496,1491.51794284014
2020,DET,TB,1360.39578233747,1598.91193505844
2020,ARI,SF,1522.33386307931,1463.54076645723
2020,OAK,MIA,1455.30171478487,1556.41119575896
2020,HOU,CIN,1434.60246909964,1353.03812175564
2020,PIT,IND,1568.93330621555,1607.52988998437
2020,KC,ATL,1775.11936919232,1490.08226598845
2020,JAX,CHI,1277.16921072553,1504.47152909036
2020,BAL,NYG,1631.25921221411,1375.48303023851
2020,NYJ,CLE,1297.64965709549,1538.67871045148
2020,LAC,DEN,1415.50830013188,1442.17988092029
2020,WAS,CAR,1465.9656106854,1385.82117630043
2020,DAL,PHI,1416.87851906178,1435.0644362303
2020,SEA,LAR,1598.18485068453,1593.22011630069
2020,GB,TEN,1657.20661291685,1612.04893437714
2020,NE,BUF,1514.66163128522,1650.15222891808
2020,CIN,BAL,1382.19372511224,1637.70101712118
2020,DET,MIN,1341.86565062738,1480.88630451672
2020,NYG,DAL,1369.04122533144,1442.69675756088
2020,NE,NYJ,1488.3017378602,1330.81570611266
2020,BUF,MIA,1676.5121223431,1562.52451209683
2020,CLE,PIT,1505.51266143431,1583.63055012057
2020,TB,ATL,1617.44206676853,1487.26832543439
2020,DEN,OAK,1430.05139887337,1449.188398447
2020,CHI,GB,1521.38202556364,1678.96250089327
2020,KC,LAC,1777.93330974638,1427.6367821788
2020,IND,JAX,1592.83264607935,1260.25871425225
2020,LAR,ARI,1573.92217836299,1491.09001071895
2020,CAR,NO,1416.87929062627,1681.11328583838
2020,HOU,TEN,1405.44686574304,1590.29304640072
2020,SF,SEA,1494.78461881759,1617.48278862223
2020,PHI,WAS,1409.2461977312,1434.90749635956
2020,BUF,IND,1693.21711914965,1597.05601541947
2020,SEA,LAR,1628.7684810046,1587.85675555671
2020,WAS,TB,1456.9547361768,1630.46996656274
2020,TEN,BAL,1599.07659899522,1654.21500371709
